"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
261034,4.833962962962963,"NM",10004,4753,"10004_20251231",1.6936940445647464,3.2793666986637535,54,8.933168531187755,0.6438242275514999,2,"WI"
509049,6.78732,"NM",10011,7066,"10011_20251231",0.15069460795855896,2.3774328549907375,75,8.303974468516763,1.4087412665944063,4,"WI"
215689,5.676026315789474,"NM",10012,3229,"10012_20251231",0.103762809478612,2.4114642735045955,38,11.629651793728982,1.4739080601580519,4,"WI"
231630,9.65125,"NM",10015,2498,"10015_20251231",1.2531062269294795,2.1838027355513208,24,11.894079086578946,1.4567503004767948,4,"WI"
2920038,8.00010410958904,"N",10044,34511,"10044_20251231",1.9262496228561157,1.954198317874948,365,19.08868034760568,1.5031157265335604,4,"WI"
327683,5.371852459016393,"NM",10055,6347,"10055_20251231",0.011236537763410376,3.538452930582993,61,10.573944434958655,0.9047495199570589,4,"GA"
86116,4.784222222222223,"NM",10057,1433,"10057_20251231",0.9648447523736208,3.274751795080107,18,20.01326383394611,0.5782487664424559,7,"GA"
2161209,5.970190607734806,"SM",1005,30036,"1005_20251231",0.29789404914666173,2.523567850769972,362,8.453773157056006,1.0180535908782853,4,"MI"
145425,6.059375,"NM",10072,2130,"10072_20251231",0.2941364537374513,2.8988393578296323,24,9.873394240133562,0.6686969606443832,4,"GA"
76580,4.030526315789474,"NM",10074,1531,"10074_20251231",0.12794199962683583,4.113858673684778,19,9.682809362670074,0.46857269463731266,8,"GA"
46921,5.865125,"NM",10075,571,"10075_20251231",0,2.197019049576117,8,10.927296473661299,1.4887263410560556,2,"IL"
37148,6.191333333333334,"NM",10077,480,"10077_20251231",0.0226928895612708,1.7675429298282808,6,29.72135388595451,1.3223447106211574,2,"IL"
153545,3.5708139534883725,"SM",1008,4054,"1008_20251231",1.5077156589931697,5.597900660602939,43,12.936655144310485,5.202031021126557,4,"MI"
483356,6.118430379746836,"NM",10101,6661,"10101_20251231",0.2649442859183132,2.603990545061665,79,10.66232942954902,1.4793171136554726,2,"IN"
481985,7.901393442622951,"NM",10111,6091,"10111_20251231",0.5806872553284037,2.2357542739121836,61,12.424775811608844,1.2238017454129568,2,"IA"
290870,6.764418604651163,"NM",10118,5128,"10118_20251231",0.957393860283415,2.827671720372793,43,10.886131531608097,1.361313845299954,2,"IA"
30950,7.7375,"NM",10120,622,"10120_20251231",9.15032679738562,3.073142652001411,4,15.2012432012432,-0.6003924214383421,2,"IA"
181110,9.0555,"NM",10121,2151,"10121_20251231",0.4039174459137941,1.9827843426467526,20,20.528164998615235,1.2267141063677667,2,"IA"
212505,10.119285714285715,"NM",10122,2601,"10122_20251231",0.02686541294739579,2.0324680690864683,21,10.039765794394166,1.2928461898684198,2,"IA"
159742,7.606761904761904,"NM",10125,1991,"10125_20251231",0,1.8648047152045784,21,9.585637377895788,0.8908263836239575,2,"IA"
269686,9.631642857142856,"NM",10127,3291,"10127_20251231",0.36447209583062495,2.241180902544803,28,12.58772579071824,1.7396421757334721,2,"IA"
