"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
148421,7.811631578947368,"NM",10004,1857,"10004_20221231",0.34513718997372345,2.6986991759177283,19,9.011059153287912,0.787475311584826,4,"WI"
394798,4.9974430379746835,"NM",10011,6692,"10011_20221231",0.18934229476716274,2.5989957940352437,79,9.175189903702375,0.9795354129116508,4,"WI"
211285,5.153292682926829,"NM",10012,3044,"10012_20221231",0.11707284899251393,2.3677787135816333,41,9.906152241918665,0.6053481190342505,2,"WI"
154195,7.70975,"NM",10015,1731,"10015_20221231",1.1751118810451855,2.3636653899487157,20,13.257295411292027,1.6109603355441708,4,"WI"
2635396,7.340935933147633,"N",10044,29983,"10044_20221231",0.6078732266449531,1.860709494237851,359,16.934963696898446,1.2034110115494125,4,"WI"
307673,5.043819672131147,"NM",10055,5359,"10055_20221231",0.001222023303984407,2.918480854586467,61,8.344964349094676,0.5220255101583862,4,"GA"
81497,4.289315789473684,"NM",10057,1313,"10057_20221231",0.9463560150182584,2.878548616667965,19,21.485720137742103,0.7848441287758084,7,"GA"
1981367,5.709991354466859,"SM",1005,24877,"1005_20221231",0.036060201557547654,2.282106252832987,347,9.36476206478074,1.2403077805237843,4,"MI"
130148,6.5074,"NM",10072,1850,"10072_20221231",0.711248921139277,2.6681959132581787,20,10.411811029885532,0.6348569400793871,2,"GA"
51477,3.4318000000000004,"NM",10074,1064,"10074_20221231",0.6626450964262864,3.881819747269536,15,14.21220337641261,0.03297440087345524,8,"GA"
42651,5.331375,"NM",10075,585,"10075_20221231",0,2.074168358364264,8,10.719397885210324,0.9964369829095959,2,"IL"
40407,8.0814,"NM",10077,370,"10077_20221231",0,1.4648828093752502,5,24.471343510328097,0.5999520038396928,2,"IL"
113473,2.7017380952380954,"SM",1008,3184,"1008_20221231",0.5983319881624967,5.062953487687306,42,8.957306052257533,0.15415766691897714,4,"MI"
399944,4.9993,"NM",10101,5372,"10101_20221231",0.24136392560139844,2.426229730554557,80,9.976103530171434,1.01098960720123,2,"IN"
391537,6.991732142857144,"NM",10111,5038,"10111_20221231",0.028295197316388035,2.1075520099401572,56,12.58937957305967,1.2486911371729386,2,"IA"
240295,5.860853658536586,"NM",10118,4019,"10118_20221231",0.20019693285242549,2.803622159090909,41,10.792667961298823,1.3543146306818183,2,"IA"
33790,5.631666666666667,"NM",10120,642,"10120_20221231",4.034528054043911,2.761634355175014,6,17.06245270938828,-0.3299543054877778,2,"IA"
170719,8.53595,"NM",10121,1928,"10121_20221231",0,1.7388746231488112,20,19.124688223766256,1.1003370566154773,2,"IA"
221591,8.86364,"NM",10122,2329,"10122_20221231",0,1.753896350962332,25,8.667365670872151,1.0674135121359398,2,"IA"
67810,7.5344444444444445,"NM",10123,832,"10123_20221231",2.6834302871082754,2.147477681405351,9,9.126561712140736,0.13779777479818045,7,"IA"
159630,6.940434782608696,"NM",10125,1829,"10125_20221231",0.19201359388275274,1.6307097052401873,23,9.149949487660557,0.9945374482739829,2,"IA"
250257,8.3419,"NM",10127,3358,"10127_20221231",0.06435374538798158,2.2670490971312014,30,11.171283927439607,1.4858417366752825,2,"IA"
130015,8.667666666666667,"NM",10132,1757,"10132_20221231",0,1.776053689041404,15,9.31959244105055,0.5365461063824598,2,"IA"
212590,4.338571428571429,"NM",10137,3133,"10137_20221231",0.42881199979167034,2.7171952663910663,49,12.19487648673376,0.7570340701859162,4,"KY"
31690,5.281666666666667,"NM",10145,277,"10145_20221231",0,2.4086961380158054,6,23.341836734693878,1.1143323628191677,4,"KY"
2382585,6.336662234042553,"SM",1014,30391,"1014_20221231",0.10564064100932853,2.249538017543043,376,8.699984510439013,1.0671822208151553,4,"MI"
371707,4.223943181818182,"NM",10157,6515,"10157_20221231",0,2.986222221513242,88,7.896782136948352,0.5835788618430883,4,"MI"
366425,4.885666666666666,"NM",10159,8051,"10159_20221231",0,3.4971222778883546,75,9.11843688714566,0.8765618424057944,4,"MN"
77475,19.368750000000002,"N",10160,317,"10160_20221231",0.41231847040793984,0.9941758339146894,4,27.79457728762737,1.8076957162951668,4,"MN"
93409,6.227266666666667,"NM",10162,1297,"10162_20221231",0.5564156409509649,2.14883322308342,15,9.56800886135669,1.377083827377758,2,"MN"
195261,8.8755,"NM",10163,2832,"10163_20221231",0.010286100539285557,2.2419433919320118,22,9.898498531225695,1.6142794548347672,4,"MN"
314380,6.415918367346939,"NM",10165,4190,"10165_20221231",0.1037696412324489,2.269233229872066,49,8.989812858923923,1.4391520441193482,2,"MN"
285216,7.922666666666667,"NM",10167,3271,"10167_20221231",0.0946730623579904,1.6842335147956147,36,11.829112719635193,1.042192917649482,8,"MN"
462251,8.721716981132076,"NM",10168,4427,"10168_20221231",0.17352657995218868,2.029668533497092,53,8.114660461180453,1.5437841647720023,2,"MN"
230557,5.763925,"NM",10169,3475,"10169_20221231",0,2.286143709509964,40,9.22164986038851,1.5316563714594087,4,"MN"
103523,4.929666666666667,"NM",10174,1703,"10174_20221231",0.03631228565664717,3.043915415749262,21,7.625274495970746,0.7536002613005607,4,"MN"
157433,6.29732,"NM",10175,2162,"10175_20221231",1.0229952082752327,2.488671616084211,25,9.94768562425429,0.8784271595386348,4,"MN"
134796,5.860695652173913,"NM",10176,2023,"10176_20221231",0.04957954600690225,2.618339007359228,23,9.15146274432582,0.4526766121394934,2,"MN"
122054,6.780777777777778,"NM",10178,1469,"10178_20221231",1.2896302089964895,1.9329723215489152,18,7.279013952731563,1.0957209796474983,2,"MN"
65808,6.580800000000001,"NM",10185,1120,"10185_20221231",0.38470242136229915,2.7246373266139887,10,10.952293969007824,1.5672016048144433,8,"MN"
53564,10.7128,"NM",10187,358,"10187_20221231",1.0186355022109916,1.307796878495345,5,14.343490970247869,0.9916025674117667,2,"MN"
187686,6.4719310344827585,"NM",10191,3977,"10191_20221231",0.06579423035210757,3.0932995158644245,29,15.956745713563919,2.6828863122853606,4,"MN"
179389,4.484725,"NM",10194,2682,"10194_20221231",0.06651221053331707,2.4135504921593767,40,7.143772317325207,0.5254026189299775,8,"MN"
80926,6.743833333333334,"NM",10197,878,"10197_20221231",0,2.0876148999767765,12,9.272711194208977,0.9938645097975563,4,"MN"
38526,6.421,"NM",10200,408,"10200_20221231",0,1.8636066451476727,6,10.282348590898286,0.3320514602542124,2,"MN"
72812,5.200857142857143,"NM",10202,1033,"10202_20221231",0.15195347885801117,2.4544470022902254,14,8.371897937783991,1.8804111753531503,4,"MN"
260083,15.299000000000001,"NM",10212,2968,"10212_20221231",0.057992382356554864,1.8748960087192394,17,11.115049293631317,1.0601386346879804,4,"MN"
803933,25.93332258064516,"NM",10214,4622,"10214_20221231",0.4749903344990073,0.8633031019762829,31,12.847792489668572,1.8063712382503034,8,"MN"
326369,10.19903125,"NM",10218,2945,"10218_20221231",0.3450716133193885,1.6167751935526558,32,6.719687440550386,1.080492416735925,8,"MN"
331939,8.096073170731708,"N",1022,2769,"1022_20221231",1.7375889069912653,1.3501870786660557,41,10.889782563465305,0.9077791704357572,2,"WI"
157557,6.564875000000001,"NM",10236,2290,"10236_20221231",0.1902261789267439,2.4202603866347,24,9.492694604866973,1.320142029073473,2,"ND"
107808,10.780800000000001,"NM",10243,1158,"10243_20221231",0.08503627328532327,1.5322941032386657,10,8.466265751903403,1.4677862977942069,2,"ND"
4910204,7.024612303290414,"NM",10248,88662,"10248_20221231",0.2767402296760042,3.2334075023000586,699,8.464942526830207,1.7163930394128626,4,"ND"
