"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
243475,5.410555555555556,"NM",10004,4066,"10004_20241231",1.897408179548555,3.0323746891081966,45,8.436654597762212,0.6131855872027916,2,"WI"
452694,6.201287671232877,"NM",10011,6459,"10011_20241231",0.3348204186160153,2.37661434862646,73,7.416323288053917,0.22662257718432235,4,"WI"
212516,5.743675675675675,"NM",10012,2861,"10012_20241231",0.42464140907703707,2.344936073871875,37,11.114420522130503,1.1405239027308212,4,"WI"
214257,8.57028,"NM",10015,2263,"10015_20241231",0.7831477800938269,2.2784029849375367,25,11.71042681701142,1.3231576573220676,4,"WI"
2862772,7.908209944751381,"N",10044,33231,"10044_20241231",2.8289707318516766,1.9619813941528743,362,18.281217723655494,1.211610435014849,4,"WI"
314365,5.153524590163935,"NM",10055,6189,"10055_20241231",0,3.3626565275097295,61,10.04321916112941,0.746010271666998,4,"GA"
83418,4.390421052631579,"NM",10057,1422,"10057_20241231",0.6196788447030931,3.3206819172058424,19,20.940708277891034,0.5792619195732603,7,"GA"
2037860,5.537663043478261,"SM",1005,28570,"1005_20241231",0.021140401765961006,2.5124074808907904,368,8.357654884334016,0.8035457338155628,4,"MI"
140237,7.01185,"NM",10072,1975,"10072_20241231",1.3499430454908994,2.9369930190621854,20,10.406584891591983,0.7439192044230459,2,"GA"
57677,2.621681818181818,"NM",10074,1675,"10074_20241231",0.07115960506419189,5.224562111578177,22,11.336868930367105,-0.40359956082895243,8,"GA"
44435,7.405833333333334,"NM",10075,531,"10075_20241231",0,2.159319080740365,6,10.906761627654493,1.2788200381083712,2,"IL"
37023,6.1705000000000005,"NM",10077,485,"10077_20241231",0,1.9260380092812124,6,28.994599312639792,0.9350474982817504,2,"IL"
132121,3.1457380952380953,"SM",1008,4257,"1008_20241231",2.7029848621458736,6.145915939730372,42,7.127775586440521,-2.7049414544719026,4,"MI"
463296,5.7912,"NM",10101,6325,"10101_20241231",0.3803748792031887,2.6722877348406464,80,10.258172180229705,1.3709117373178288,2,"IN"
439493,7.57746551724138,"NM",10111,5541,"10111_20241231",0.5895243771888465,2.2106919404769667,58,12.429450187075908,1.0405878535359105,2,"IA"
278930,6.339318181818182,"NM",10118,4667,"10118_20241231",1.4252630445107055,2.7554583474334517,44,10.651801996578367,1.2454581288659132,2,"IA"
33401,6.680200000000001,"NM",10120,623,"10120_20241231",10.596369922212618,3.193245223989062,5,14.4983320502951,-0.8806828679468389,2,"IA"
175720,8.786,"NM",10121,2073,"10121_20241231",0.013325591799050077,1.9885804522834412,20,20.175287754819028,0.9658819339662428,2,"IA"
205160,9.76952380952381,"NM",10122,2439,"10122_20241231",0,1.9863883396375066,21,9.913316203834935,0.949928671687058,2,"IA"
52873,6.609125,"NM",10123,829,"10123_20241231",1.6232379325074753,2.718202129440276,8,10.635887531107231,-0.7514173222616024,7,"IA"
160809,7.657571428571428,"NM",10125,1887,"10125_20241231",0,1.902298748467628,21,9.45334294001367,0.7817318405977711,2,"IA"
270479,10.01774074074074,"NM",10127,3305,"10127_20241231",0.017613817060938914,2.2685559460025,27,11.52622230531925,1.2107201236664127,2,"IA"
141943,10.138785714285715,"NM",10132,1551,"10132_20241231",0,1.6343528826237474,14,10.030179053088649,1.7082756954965634,2,"IA"
230123,5.002673913043479,"NM",10137,3172,"10137_20241231",2.4283639517355784,3.0576542816993064,46,11.803743838965767,0.8523529769332813,4,"KY"
24799,4.133166666666667,"NM",10145,316,"10145_20241231",0,2.528613255256854,6,30.74519230769231,1.2721351516385102,4,"KY"
2720381,7.215864721485411,"SM",1014,33408,"1014_20241231",0.23851717529724492,2.152856614286663,377,8.88833344922394,1.088206819709934,4,"MI"
355248,4.385777777777777,"NM",10157,6161,"10157_20241231",0.09757846104827146,3.287588540326252,81,9.160192192595327,0.4872045575443334,4,"MI"
423940,5.807397260273973,"NM",10159,9238,"10159_20241231",0,3.559129730066704,73,9.193923634870673,1.3941774203603268,4,"MN"
177765,14.81375,"N",10160,1069,"10160_20241231",0.3156763533784086,1.48187222582761,12,59.87653941832254,0.32882293535636076,7,"MN"
99491,6.632733333333333,"NM",10162,1407,"10162_20241231",0.5693713935556349,2.394510394544239,15,11.03745306857359,1.3315762308883379,2,"MN"
219696,9.154,"NM",10163,3040,"10163_20241231",0.2331990672037312,2.2418568479101,24,10.963310607848854,2.00205029822954,4,"MN"
329909,6.224698113207547,"NM",10165,4800,"10165_20241231",0.057793998525570434,2.581290620267295,53,9.833698317888619,1.567994751020965,2,"MN"
287230,7.978611111111111,"NM",10167,3172,"10167_20241231",0.48275650277922794,1.6908887459012318,36,12.02061167355816,1.1361026072261902,2,"MN"
454549,8.91272549019608,"NM",10168,4095,"10168_20241231",0.008604802914159921,2.054822003875362,51,9.205141867302892,0.5283211640410248,2,"MN"
282172,6.718380952380953,"NM",10169,4038,"10169_20241231",0.028445455838429813,2.3160379847578096,42,9.174181514341484,1.7525699419617073,4,"MN"
106175,5.30875,"NM",10174,1813,"10174_20241231",0.025703306730410866,3.137516062769081,20,8.211857530567137,1.2062318854173506,4,"MN"
154007,6.4169583333333335,"NM",10175,2322,"10175_20241231",2.3525369373496736,2.867193987363298,24,10.38656322560593,0.9991542162767806,4,"MN"
113398,5.6699,"NM",10178,1792,"10178_20241231",1.2069952077819899,2.6430265104918793,20,10.036922059552895,1.739138186161773,2,"MN"
69912,6.991200000000001,"NM",10185,1288,"10185_20241231",1.062083614946413,3.0245932629029335,10,12.844036697247708,2.5343263671376715,4,"MN"
53246,10.6492,"NM",10187,417,"10187_20241231",1.3208118751893365,1.3511766986640976,5,15.227709567332209,1.7682790708604057,2,"MN"
204429,9.292227272727272,"NM",10191,4258,"10191_20241231",1.9541754288268351,3.206241387612505,22,16.12608702159824,2.0720956083867366,4,"MN"
179659,4.727868421052631,"NM",10194,2745,"10194_20241231",0.023483825515176422,2.527103538396726,38,8.017462092612671,0.5861750777331401,8,"MN"
93123,7.163307692307693,"NM",10197,1016,"10197_20241231",0.8592405502110958,1.884877645732812,13,9.060436095715376,0.8352286887583158,4,"MN"
38942,7.7884,"NM",10200,357,"10200_20241231",0,2.1381023456480763,5,12.263096252129472,1.8248771612537722,2,"MN"
82787,9.198555555555556,"NM",10202,1216,"10202_20241231",1.668477417352165,2.5509262335629534,9,8.652224362118258,1.1936316674173009,4,"MN"
249098,16.606533333333335,"NM",10212,2843,"10212_20241231",0.037021010625510845,1.702225120727939,15,11.88232317642036,0.8342261766121644,4,"MN"
847134,22.293,"NM",10214,6249,"10214_20241231",0.18410441030686553,1.109680987134329,38,12.394719564809604,1.9761199018888131,8,"MN"
317087,9.60869696969697,"NM",10218,3161,"10218_20241231",0.5784150112752048,1.8785224269739016,33,7.660895083938179,0.7953790938490474,8,"MN"
326615,8.595131578947369,"N",1022,2761,"1022_20241231",0.6179367283753998,1.4173554676177471,38,11.537317239034342,0.13334660538983223,2,"WI"
182247,7.923782608695653,"NM",10236,2672,"10236_20241231",1.3239571444350355,2.598449506037322,23,10.171197840708734,1.3778357116721551,2,"ND"
107713,11.968111111111112,"NM",10243,1191,"10243_20241231",2.9249473930324994,1.7357759230963006,9,9.83249083159877,2.724101726766069,2,"ND"
5453117,8.954215106732349,"NM",10248,99425,"10248_20241231",0.3817992895633473,3.2543282341782205,609,9.167047820471069,1.9053724908838463,4,"ND"
161658,8.0829,"NM",10250,2166,"10250_20241231",0.9387088760336445,2.399024073121995,20,9.289496230822808,0.9116938987734869,2,"ND"
69565,7.729444444444444,"NM",10253,700,"10253_20241231",0,2.3046293113326457,9,11.996204005924051,1.8448493182078605,2,"ND"
824071,8.674431578947368,"NM",10255,9483,"10255_20241231",0,1.84135949871975,95,8.207398185611693,0.8179107053349738,4,"OH"
320728,6.5454693877551025,"NM",10266,3618,"10266_20241231",0.05601089386192544,2.28654054150803,49,12.866781492404153,1.1691592536813493,4,"OH"
429690,9.341086956521739,"SM",1027,3833,"1027_20241231",0.5328091381848484,1.9418113366818832,46,8.494031948823933,2.673914292764881,2,"AR"
134643,4.808678571428572,"NM",10280,1834,"10280_20241231",4.307191685795727,2.7308365090273004,28,13.860729512079583,0.9386518398200786,8,"OH"
253073,4.774962264150943,"SM",1028,4085,"1028_20241231",0.5643809906830216,3.632018964032526,53,9.374625613993052,0.7121839460313123,4,"AR"
1899311,6.331036666666667,"NM",10307,26195,"10307_20241231",0.5002418972446179,2.6638637600879695,300,10.104835468181442,2.1311343855258107,4,"TN"
991080,5.135129533678756,"SM",10308,15757,"10308_20241231",1.1059029157066813,2.5816251455377057,193,9.692944711213345,1.093894647062487,4,"TN"
135851,7.991235294117647,"SM",10315,1098,"10315_20241231",0.5088669102595986,1.6718183547216707,17,7.850412205203382,1.003236198968888,2,"TN"
261080,5.554893617021277,"NM",10317,3321,"10317_20241231",0.6397044526540929,2.2411132951083497,47,14.165204098963935,1.2194403934818252,7,"TN"
180798,7.23192,"NM",10319,3101,"10319_20241231",3.253418099651488,3.92224157475456,25,9.585725077611068,-0.7367128966120151,4,"TN"
70370,3.703684210526316,"NM",10327,1745,"10327_20241231",0.050133390628636906,4.217785947363171,19,15.312729548113285,1.0672708360050727,4,"TX"
106659,3.9503333333333335,"NM",10330,2184,"10330_20241231",1.4011001927688185,3.3927233746941474,27,11.210725672398288,1.8219677251431545,7,"TX"
880781,13.762203125000001,"NM",10344,6432,"10344_20241231",0.20137235844279802,1.3892628501366673,64,10.683354625180147,1.1591142294000358,4,"TX"
167083,4.396921052631579,"NM",10345,2469,"10345_20241231",0,2.9864344423877136,38,10.201115853901785,1.1093626974336086,8,"TX"
51484,4.680363636363636,"SM",10352,928,"10352_20241231",0.32485990416632826,3.3689764275183465,11,10.703562444210014,1.6979475541272548,2,"TX"
2542660,4.674007352941176,"NM",10363,50336,"10363_20241231",0.06992080965927389,3.5038847417789287,544,10.14012720834728,0.9120820748930175,4,"VA"
125551,5.2312916666666665,"NM",10374,1507,"10374_20241231",0,1.9582682810793426,24,13.377539029712942,1.3284061136834204,2,"WI"
760882,6.98056880733945,"NM",10378,10275,"10378_20241231",0.4612327196244921,2.712079802843536,109,8.123497389296645,1.1136102649375264,2,"WI"
394124,6.914456140350878,"NM",10380,5277,"10380_20241231",0.28856857736772135,2.431887543376966,57,11.445840903848199,1.0151244834519462,4,"WI"
172967,4.941914285714286,"NM",10382,2866,"10382_20241231",1.6134821623987743,2.9685070773698503,35,10.821211023105727,0.4310663937773596,4,"WI"
482783,7.663222222222222,"SM",10383,5767,"10383_20241231",0.32990889044631716,2.0276756764046233,63,9.801471751696871,1.0242680518552296,4,"WI"
340195,5.077537313432836,"NM",10384,5132,"10384_20241231",0.7323460566872928,3.052602381804341,67,9.2840805611137,0.6847267216929591,4,"WI"
114487,4.977695652173914,"NM",10407,2045,"10407_20241231",0.27641183836779576,2.9407300599529482,23,19.37476632337446,0.4217058649023436,2,"CO"
7496784,8.538478359908884,"SM",1040,90643,"1040_20241231",2.7375315214218685,2.6850131222436042,878,9.381422238484374,0.5725189945835779,4,"IL"
317140,7.047555555555555,"NM",10434,3826,"10434_20241231",0.5503936227377779,1.959181583505783,45,10.63798309178744,0.43211271897561815,2,"IL"
73854,4.9235999999999995,"NM",10437,859,"10437_20241231",1.4486754966887416,2.2463942740490217,15,11.927788523533204,0.8462064743797485,8,"IL"
246904,7.0544,"NM",10438,2855,"10438_20241231",1.0747721660656233,1.839849765437006,35,10.587140400065971,0.6358946041387495,2,"IL"
195535,6.983392857142857,"NM",10446,2781,"10446_20241231",0,2.373967316089332,28,10.07738480396025,2.078643831207185,2,"IL"
128094,8.5396,"NM",10458,1147,"10458_20241231",0.07303964853757182,1.998107731041229,15,8.5411177475062,1.0680094292724385,2,"IL"
222570,5.058409090909091,"NM",10460,3738,"10460_20241231",0,2.836028671287246,44,13.067591794919556,2.430617262010544,4,"IL"
39872,5.696,"NM",10463,295,"10463_20241231",0,1.4968029451656655,7,9.402168604083228,1.8286184847897693,8,"IL"
119728,4.604923076923077,"NM",10464,2228,"10464_20241231",0.25825744189207556,3.3225595964581904,26,9.177265430683201,0.8316964240434646,2,"IL"
188866,5.723212121212121,"NM",10467,2629,"10467_20241231",0.2597914094630725,2.5817923110481087,33,12.401231729874794,2.1658042915030715,2,"IL"
50815,7.259285714285714,"NM",10469,756,"10469_20241231",0,2.1841959902596138,7,17.46760734038187,0.9102437430467492,8,"IL"
60987,10.1645,"SM",10471,723,"10471_20241231",0,2.6701241140564247,6,8.9404296875,0.18194215878469194,2,"IL"
