"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
4165761,6.389203987730062,"NM",10248,70860,"10248_20201231",0.7029768012779116,3.418784854363979,652,7.987625029366797,1.6353020373729705,4,"ND"
356204,7.915644444444444,"NM",10249,4510,"10249_20201231",0.026602447425163114,2.070202376793096,45,8.991346159076198,1.6097835358484576,2,"ND"
130035,6.5017499999999995,"NM",10250,2030,"10250_20201231",4.0230811385835406,2.7939670436858615,20,9.043188338373264,1.0176109999367036,2,"ND"
71769,6.524454545454546,"NM",10253,673,"10253_20201231",0.9606431539981377,2.163906795457405,11,11.258020349539585,1.493812601867485,4,"ND"
728775,7.21559405940594,"NM",10255,9179,"10255_20201231",0.03349249424616124,2.1482089661043546,101,7.606378684463606,1.6754454572075663,4,"OH"
276650,4.940178571428572,"NM",10266,3068,"10266_20201231",0.02482273330671185,2.562424474556581,56,11.600135582614136,1.048552325135105,4,"OH"
325015,7.222555555555555,"SM",1027,2814,"1027_20201231",0.8795260410070221,1.8857729576289297,45,8.869465713903125,1.3701740289077864,4,"AR"
114090,3.803,"NM",10280,1822,"10280_20201231",3.3479663616649917,2.928742513906866,30,14.642493919964625,1.1168105736571197,8,"OH"
199605,4.641976744186047,"SM",1028,3259,"1028_20201231",3.1898926569772965,3.5934182251101614,43,10.749303834657537,0.971697771644102,8,"AR"
55360,6.151111111111111,"SM",10306,399,"10306_20201231",0.15736766809728184,1.7129909955661464,9,10.216651675726409,0.7187921167255894,2,"TN"
1191364,5.048152542372882,"NM",10307,18136,"10307_20201231",0.5530198109231047,2.8477036303329175,236,11.057553189869177,0.9083542439071369,4,"TN"
729599,4.963258503401361,"SM",10308,10564,"10308_20201231",0.5690649541884817,2.4400231528451837,147,9.127804894095586,1.1446604103562417,4,"TN"
116536,7.2835,"SM",10315,917,"10315_20201231",2.5146610368285245,1.7681531374369466,16,8.193543434033243,0.8732350500385366,2,"TN"
247697,5.629477272727272,"NM",10317,2908,"10317_20201231",3.6581294415033145,2.1879621563582585,44,15.161333293227397,0.9222207639722612,7,"TN"
424031,5.972267605633803,"NM",10318,6193,"10318_20201231",0.9334590407763518,2.865230710876778,71,8.112270501306478,0.7254669334703988,4,"TN"
111579,4.851260869565218,"NM",10319,1839,"10319_20201231",0.9550033111428671,4.183691253074108,23,6.261636812224271,0.11521852791386689,4,"TN"
71986,3.5993000000000004,"NM",10327,1465,"10327_20201231",0.10557651701339611,3.575519645895659,20,15.183725956934527,0.8090794844134034,4,"TX"
98613,4.482409090909091,"NM",10330,1551,"10330_20201231",2.045863913756486,3.161828430079594,22,8.041503211070253,1.3853086356815607,7,"TX"
638954,10.142126984126985,"NM",10334,7856,"10334_20201231",0.015359058408882385,2.4399133833578777,63,9.084288308181412,0.5103197790136131,4,"TX"
528001,8.000015151515152,"NM",10344,5149,"10344_20201231",0.20977839517181177,1.8618834602720589,66,11.268394175855683,1.4054029334486315,4,"TX"
145198,5.006827586206897,"NM",10345,1722,"10345_20201231",0.08417508417508417,2.7524231771542254,29,9.148182746410027,0.7865117285158694,7,"TX"
45747,5.083,"SM",10352,724,"10352_20201231",0.2066115702479339,3.0757097791798107,9,9.757238307349667,1.3144058885383807,2,"TX"
5636821,6.312229563269876,"NM",10359,83651,"10359_20201231",1.5488515856306195,2.9840334931580204,893,11.309849437161517,1.2896721191050917,4,"TX"
2053306,2.945919655667145,"NM",10363,54209,"10363_20201231",0.22971558074528373,5.0047169796449475,697,9.647139122036778,1.26733688377524,4,"VA"
113360,4.36,"NM",10374,1340,"10374_20201231",1.5988753067886674,1.840462639985313,26,11.293286599195001,0.7270056912061685,2,"WI"
363169,5.420432835820895,"NM",10378,6386,"10378_20201231",1.0801985780060763,3.0384863289949675,67,10.39420778467108,1.3816859363236673,4,"WI"
303261,6.189,"NM",10380,4415,"10380_20201231",0.12564803228030746,2.5865188168604334,49,11.169216150747447,1.1680816926220072,4,"WI"
172523,4.792305555555555,"NM",10382,2486,"10382_20201231",1.7604939245699855,2.9352685065485393,36,10.633840997584898,0.6343620581918088,4,"WI"
457300,6.928787878787879,"SM",10383,5129,"10383_20201231",0.8176778630442841,2.2610671554019013,66,8.945134376383695,0.9446723940530274,4,"WI"
315836,4.268054054054054,"NM",10384,3670,"10384_20201231",0.2616685674937057,2.8116948489516824,74,8.266089096854431,0.8407559797517934,4,"WI"
116483,4.65932,"NM",10407,1660,"10407_20201231",0,2.555357209333657,25,18.55035045615616,1.486414859539557,2,"CO"
6857988,7.619986666666667,"SM",1040,84780,"1040_20201231",0.9762428929101478,2.837800050193221,900,8.783304646637585,0.47234514123246085,4,"IL"
245613,6.140325,"NM",10434,3035,"10434_20201231",2.343217837518732,2.0626484565837115,40,11.222998689449861,0.8040381964709242,2,"IL"
64705,3.8061764705882353,"NM",10437,808,"10437_20201231",1.2966252220248669,2.462748829775471,17,11.899764472145225,0.9448913877505889,8,"IL"
207876,6.7056774193548385,"NM",10438,2363,"10438_20201231",1.715107752901577,1.908879411021143,31,11.124325359430355,0.8060281695330563,2,"IL"
102000,6.375,"NM",10439,1174,"10439_20201231",0.1687656516531775,1.9863144087812041,16,9.139238994086375,1.2447151903368263,8,"IL"
160832,6.43328,"NM",10446,2260,"10446_20201231",0.08778860503906594,2.264467615536085,25,9.55760571806417,1.457664301100847,2,"IL"
105504,6.594,"NM",10458,1013,"10458_20201231",0.2907610670931162,2.089784624041098,16,8.713296503708188,1.354650613832081,2,"IL"
197353,5.060333333333333,"NM",10460,3257,"10460_20201231",0.38879721512692417,2.4555465909448118,39,12.325865747159368,3.310036987751082,4,"IL"
