"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
175619,6.272107142857143,"NM",10319,3078,"10319_20231231",2.490687312833248,3.948602891209372,28,10.861330792805408,0.28426524753646953,4,"TN"
68205,3.7891666666666666,"NM",10327,1603,"10327_20231231",0.07274446687398839,4.029654083952333,18,15.148892703619108,0.7761029784399751,4,"TX"
106088,4.080307692307692,"NM",10330,1893,"10330_20231231",1.7177603242969341,3.0862185534444766,26,10.626837382020733,1.4052817734302099,7,"TX"
842634,11.23512,"NM",10334,12765,"10334_20231231",0.618491724632737,2.588778078106068,75,10.181770012383742,0.6168721271909385,4,"TX"
829902,12.386597014925373,"NM",10344,6400,"10344_20231231",0.03197304255472951,1.442288576736639,67,10.52818720933094,1.44579684624762,4,"TX"
178913,5.421606060606061,"NM",10345,2387,"10345_20231231",0.08130201481174888,2.9226552037852183,33,9.729964441210642,1.2709517251850087,7,"TX"
46516,4.6516,"SM",10352,879,"10352_20231231",1.712747736726205,3.380910057336052,10,10.91939222250837,1.7950192572454295,2,"TX"
2416783,4.124203071672355,"NM",10363,50592,"10363_20231231",0.08117747182840017,3.609615508867993,586,10.251401688150667,1.0943339188528238,4,"VA"
118298,5.3771818181818185,"NM",10374,1407,"10374_20231231",0,1.8116505076710927,22,12.832755126575757,1.449320406136874,2,"WI"
488121,6.178746835443039,"NM",10378,6913,"10378_20231231",0.4695984230491279,2.779924814671679,79,10.22440686965048,0.9433299371113375,4,"WI"
354545,7.235612244897959,"NM",10380,4935,"10380_20231231",0.027634342381606582,2.418056550761804,49,11.832348535877607,1.1555523080404284,4,"WI"
166291,4.263871794871795,"NM",10382,2718,"10382_20231231",0.7721482234239465,2.9627293021450063,39,10.966630384801197,0.05338250994855867,4,"WI"
484109,7.564203125000001,"SM",10383,5544,"10383_20231231",0.3041981509948687,2.0100309357876966,64,9.827572407258788,1.2059301987542623,4,"WI"
334766,4.7823714285714285,"NM",10384,5099,"10384_20231231",0.1189976765199432,2.8759638151903344,70,9.06835266224338,0.5115050695161193,4,"WI"
117185,5.095,"NM",10407,1921,"10407_20231231",0.007860028610504142,2.7922745930353767,23,18.280082016177207,0.9501252593192592,2,"CO"
7782095,8.666030066815145,"SM",1040,92315,"1040_20231231",0.9226343832231146,2.4642152884859803,898,9.202896048054894,0.8447912161580471,4,"IL"
316634,7.363581395348837,"NM",10434,3747,"10434_20231231",0.05942450906632647,1.9522657812444648,43,10.56950639493334,0.6060976905810099,2,"IL"
68813,4.587533333333334,"NM",10437,830,"10437_20231231",0.5332368198817711,2.2209151387311374,15,9.874983665113039,0.6968429104564103,8,"IL"
254604,7.488352941176471,"NM",10438,2732,"10438_20231231",0.3954507832377916,1.8361137341307312,34,10.167921024337796,0.8641507158158583,2,"IL"
189303,6.527689655172414,"NM",10446,2371,"10446_20231231",0,2.0947283296837127,29,9.53328403547318,1.6361541195965839,2,"IL"
120795,8.628214285714286,"NM",10458,1134,"10458_20231231",0.051321529381575574,2.072414824947634,14,8.628062543604056,1.0977642884623604,2,"IL"
215315,5.520897435897436,"NM",10460,3560,"10460_20231231",2.827087002229796,2.4457405499940488,39,12.400550759644167,1.9424400421010408,4,"IL"
41556,5.936571428571428,"NM",10463,277,"10463_20231231",0,1.4623336861203509,7,9.020588165931656,2.0505745388569703,8,"IL"
120065,4.617884615384615,"NM",10464,2173,"10464_20231231",2.6230938472043093,3.1490435990596284,26,9.073034205445238,1.0994937486642444,2,"IL"
187128,5.198,"NM",10467,2490,"10467_20231231",0.8650519031141869,2.4310332045568743,36,10.910083402879472,1.7051211294985955,2,"IL"
51934,7.419142857142858,"NM",10469,786,"10469_20231231",0,2.0139177438131926,7,16.428170069301366,1.0069588719065963,8,"IL"
57891,6.432333333333333,"SM",10471,790,"10471_20231231",0,2.6930985160021454,9,8.340482481726777,-0.13037129745515227,2,"IL"
213750,6.107142857142857,"NM",10473,3676,"10473_20231231",0.005660150418497371,3.0454402977277364,35,8.36913526506047,0.9473155247302091,2,"IL"
408885,7.571944444444444,"NM",10474,4641,"10474_20231231",0.3602552665888973,2.2634670492273807,54,9.662694942517975,1.3758581722110659,2,"IL"
471841,5.754158536585366,"NM",1047,6572,"1047_20231231",0.12094130527495052,2.207778297708335,82,10.478193190135174,0.9562869115334741,4,"IL"
29763,4.251857142857143,"NM",10489,534,"10489_20231231",0.32590412111017664,3.203471067451057,7,6.4697173157043,-0.041921104481366066,2,"IA"
120557,7.5348125,"NM",10492,1702,"10492_20231231",0.04550821607792975,2.1637594910732605,16,13.367291553588576,0.7633901087625693,4,"IA"
189419,8.609954545454546,"NM",10494,2085,"10494_20231231",0,1.8677957415338307,22,12.213740458015266,0.4600562014602865,5,"IA"
202049,9.184045454545455,"NM",10497,1827,"10497_20231231",0.8782001172562047,1.553760740442025,22,10.831137405284583,1.5563391684878964,2,"IA"
244493,6.6079189189189185,"N",1049,3216,"1049_20231231",0.7074446984150972,2.3704121927374535,37,14.343245688271514,1.3632056067139333,8,"IL"
124631,5.665045454545455,"NM",10500,1622,"10500_20231231",1.0844087995255711,2.4826106494344904,22,15.40763082977814,0.38370496015797567,2,"IA"
150605,5.193275862068965,"SM",10502,3055,"10502_20231231",7.51217606095706,3.099716224141238,29,12.053475117089906,1.4293020114455337,2,"KS"
82032,6.835999999999999,"SM",10503,1298,"10503_20231231",0,2.4335905357780505,12,15.902445017815456,0.6197181640817044,2,"KS"
191204,6.167870967741936,"NM",10505,2030,"10505_20231231",0.03513977822895518,2.0018361336516537,31,9.12378779235596,0.7968734247539131,8,"KS"
191425,3.8285,"NM",10520,3745,"10520_20231231",0.24826333142763166,3.3761350535496772,50,7.661449427857425,1.3682767554883837,8,"KY"
366307,5.635492307692308,"NM",10523,4175,"10523_20231231",0.22096946309809964,2.129949462010623,65,11.017596756166663,0.44740747897828986,2,"LA"
169723,6.788920000000001,"NM",10528,2012,"10528_20231231",1.1872346317149713,2.019296203723137,25,11.215470503844521,3.0379542886459374,5,"LA"
266927,4.305274193548388,"NM",10531,5318,"10531_20231231",0.9806541906201253,4.066289246005822,62,10.131823592879694,3.098440684097036,2,"LA"
295862,4.6962222222222225,"NM",10532,4465,"10532_20231231",0.7602116200371765,3.131665828838498,63,10.4421407052986,2.821323787574448,4,"LA"
343637,6.363648148148148,"NM",10533,5066,"10533_20231231",1.536740532688431,2.9655084326776113,54,11.22762049011612,2.8038645418083217,2,"LA"
219218,6.8505625000000006,"NM",10561,3579,"10561_20231231",0.08739579136579168,2.6319690863967438,32,11.881006422948762,1.4570172685667415,2,"MN"
47852,7.975333333333334,"NM",10567,1205,"10567_20231231",0.4636375678897868,3.3744965218004506,6,6.8832632981449215,0.721773072886636,8,"MN"
192533,6.0166562500000005,"SB",10568,2658,"10568_20231231",2.3914027776494398,3.276634828863128,32,9.244045413933623,-0.12496303176976811,4,"MN"
44602,7.433666666666667,"NM",10571,665,"10571_20231231",0.8605788680077967,2.478173458180532,6,11.998188233050442,0.6212885571213165,2,"MN"
128379,6.1132857142857135,"NM",10576,1823,"10576_20231231",0,2.6075860857853126,21,7.9470890122157885,0.8603342414639216,2,"MN"
2753012,9.693704225352112,"SM",1058,35903,"1058_20231231",0.5361862818529561,2.216858984899096,284,10.219811045738812,0.998943619937428,4,"MO"
222179,4.534265306122449,"NM",10594,4008,"10594_20231231",0.11607661056297155,3.187070868782548,49,10.85105910070903,1.457806980241087,4,"MS"
252835,6.166707317073171,"NM",10595,3250,"10595_20231231",1.4163675883334175,2.0197125896635515,41,8.654744537512089,2.374795675047439,2,"MO"
99940,5.552222222222222,"NM",10597,2402,"10597_20231231",0.2765579176100533,49.1015149839655,18,9.837202047395117,1.8107928784695346,6,"MO"
180599,4.514975000000001,"SM",105,2585,"105_20231231",0.7205526381394302,3.1761713312330566,40,7.9986568166554735,0.9673327716316213,2,"AR"
477239,3.5882631578947373,"NM",10608,8074,"10608_20231231",0.9414356526528365,3.461492088913243,133,8.155599843936184,0.568704567916333,4,"MO"
1217898,6.583232432432434,"NM",1060,14503,"1060_20231231",0.1927182292096922,2.1636306542014174,185,9.828333204715388,1.0643017229708607,4,"MO"
1153145,5.171053811659193,"NM",10618,16327,"10618_20231231",0.3859381148523889,2.719471002312389,223,9.02239041311889,1.0288882750352562,2,"MO"
1867686,6.646569395017794,"NM",10619,27830,"10619_20231231",0.4156105742528828,2.7035434230422055,281,10.308159666153903,0.2420996630006618,4,"MO"
146131,6.088791666666666,"NM",10623,1520,"10623_20231231",1.956070237271068,1.952304410405423,24,8.46577672084229,0.8301190221265683,8,"MO"
35274,3.9193333333333333,"NM",10626,520,"10626_20231231",0,2.8690839263526486,9,12.555814541267656,0.6890319665650062,2,"MO"
135554,5.213615384615385,"NM",10628,1502,"10628_20231231",0.016130333091378336,2.255888885503847,26,7.575778253927094,0.9712653433085694,2,"MO"
8202374,9.216150561797752,"NM",10634,81573,"10634_20231231",0.17058070641263673,1.7900359200482794,890,8.877928283981353,0.7005240461863788,4,"NE"
16716,2.786,"NM",10635,384,"10635_20231231",0.4158004158004158,3.5850242081531576,6,8.1512802443035,0.32031144127828903,2,"NE"
128766,4.952538461538461,"NM",10637,1980,"10637_20231231",4.1339471938947145,2.7629084985134185,26,10.81737274702503,1.5792498407511872,2,"NE"
287047,7.3601794871794874,"NM",10639,4275,"10639_20231231",0.1282697989478994,2.7995291097955777,39,10.248459050408885,1.496459478193184,2,"NE"
513854,6.266512195121952,"NM",10641,7325,"10641_20231231",0.08653399740884155,2.5987938263523382,82,9.571976212420967,1.0710459834673927,4,"NE"
633672,10.740203389830508,"NM",10643,7074,"10643_20231231",0.01606836358324508,2.121971237772743,59,9.151811684207548,1.4787431283798278,4,"NE"
33216,3.3216,"NM",10644,383,"10644_20231231",0.508244861079738,2.510796130385614,10,8.654136701516892,0.946309393365873,2,"NE"
73637,8.181888888888889,"SM",10647,875,"10647_20231231",0.1721524191269046,2.218573027325846,9,9.714359422699324,1.6421377033691942,2,"NE"
558768,5.760494845360825,"SM",10663,6493,"10663_20231231",0.06190564982286034,2.546412023087089,97,9.76176405407402,0.7479483571523832,5,"OH"
1747544,6.496446096654275,"SM",10667,29334,"10667_20231231",0.11837367855024647,2.8716736594771626,269,8.01898983853196,0.7652468644828133,4,"OK"
140088,4.37775,"NM",10672,2332,"10672_20231231",4.312894046755565,3.001516555733423,32,11.810055402810207,1.2778386272362174,7,"OK"
152317,6.0926800000000005,"NM",10674,2367,"10674_20231231",0.019126825017887126,2.604007902174914,25,11.469180603765647,2.3426342571994496,4,"OK"
894577,5.626270440251572,"NM",10677,12321,"10677_20231231",0.0914429519516957,2.744973544973545,159,9.390900290416264,0.9040378724589251,4,"PA"
557855,6.8031097560975615,"NM",10685,6970,"10685_20231231",0.07578804095647601,2.0510357376504014,82,10.087133429625366,0.7573166738186985,4,"PA"
1514367,22.27010294117647,"SM",1068,9933,"1068_20231231",0,1.5179373988438918,68,12.489232243522604,1.796190119443924,4,"MO"
699387,5.506984251968505,"NM",10693,12342,"10693_20231231",0.7715740341364224,3.621403401713245,127,9.981043791911645,1.4214908074824844,4,"TN"
37075,3.7075000000000005,"SM",10704,867,"10704_20231231",0.4686035613870665,4.740494032750486,10,19.257330134020016,0.31085206772134333,7,"TX"
320326,6.6734583333333335,"NM",10709,3895,"10709_20231231",2.6085309083035617,2.146168194227279,48,10.943598719807843,1.7043654883585304,8,"TX"
386883,14.328999999999999,"NM",10719,2502,"10719_20231231",0.04455467601324759,1.1931925226601914,27,9.40378857301848,0.6095417942398439,2,"TX"
869294,6.253913669064748,"SM",1073,9765,"1073_20231231",0.16943289553988283,2.398348655149488,139,15.224689301550818,1.7379035392757152,4,"MO"
79094,4.9433750000000005,"NM",10741,1378,"10741_20231231",0,2.9631646445729176,16,9.239366656317914,0.4605691718915398,2,"WI"
167240,8.802105263157895,"SM",10788,1504,"10788_20231231",0.09211565214121893,1.534791262249169,19,13.087123096825554,0.8435212777321432,2,"IL"
271931,18.128733333333333,"NM",10791,1901,"10791_20231231",0.7593742798806009,1.2947022184897474,15,15.43511060058838,1.404622588978448,2,"IL"
153962,5.132066666666666,"NM",10799,2073,"10799_20231231",0.2498857229925339,2.0551432664378484,30,12.295092665100496,1.1152911628839544,2,"IL"
49705,5.522777777777778,"NM",107,669,"107_20231231",0.07882808907574065,2.702760585098409,9,11.883456071245076,0.8266763754738399,4,"AR"
28777,3.597125,"NM",10803,501,"10803_20231231",0.19568463875585768,3.4278373906547794,8,8.850246561121205,0.5061470688848707,2,"IL"
131399,6.915736842105264,"SM",10804,2080,"10804_20231231",0.2581142823236219,2.885225601733612,19,11.095231908535794,1.0711245259654825,7,"IL"
44892,7.482,"NM",10809,466,"10809_20231231",0.7006498781478473,1.6262360069374056,6,10.049096183887524,0.6194112214789288,2,"IL"
25145,3.592142857142857,"NM",10816,603,"10816_20231231",0,5.659319328818531,7,9.236807675534235,-0.6858473881723677,4,"IL"
58978,8.425428571428572,"NM",10820,660,"10820_20231231",0.3947108742845865,2.038723665766705,7,15.071279614372157,0.9183750975341973,2,"IL"
103803,6.4876875,"NM",10821,1201,"10821_20231231",1.3555406966141876,1.9243074725258373,16,12.190266545437144,1.2667504966554812,2,"IL"
298735,6.223645833333333,"NM",10829,4914,"10829_20231231",0.22385875926648457,2.683175481946608,48,9.11266475798575,0.9874883743967069,2,"IL"
313015,9.78171875,"SM",10831,2818,"10831_20231231",0.03767013314230665,1.529856905323494,32,14.974875925725506,1.5024526783170744,2,"IL"
27489,6.87225,"NM",10840,729,"10840_20231231",0,3.554157867352248,4,10.009081964731703,0.4437915098093227,2,"IL"
38746,3.8746,"NM",10843,766,"10843_20231231",4.941063266778927,3.8958674676861462,10,13.947990543735225,0.37450261371615823,4,"IL"
296739,4.6365468750000005,"N",10844,4369,"10844_20231231",0.2544408809571711,2.7877507617898774,64,10.679578510450197,0.9879685793833646,4,"IL"
212946,6.084171428571429,"NM",10845,2135,"10845_20231231",0.5356512184593651,2.4043771558682097,35,10.08118308098967,0.5394980544085911,2,"IL"
298630,5.429636363636363,"NM",10849,4005,"10849_20231231",0.11385079884262171,2.373774283776794,55,8.97442956946691,1.008516049584737,2,"IL"
243497,5.180787234042554,"NM",10853,3617,"10853_20231231",0.8029131552074332,3.1283169960011508,47,10.101842932201464,1.1607099675968469,4,"IL"
180826,5.6508125,"NM",10855,2602,"10855_20231231",0.8274712518231155,2.800698458714273,32,9.843054688821365,0.839918707037053,2,"IL"
107604,13.4505,"NM",10858,814,"10858_20231231",0,1.4152145877695468,8,14.817295594637894,0.9540983114896681,2,"IL"
177882,3.784723404255319,"NM",10860,2983,"10860_20231231",1.2286021373832348,3.039304402565212,47,10.67211976232734,0.9112705947154406,4,"IL"
326895,7.602209302325581,"SM",1086,3586,"1086_20231231",0.03376620691793778,1.746678103546118,43,13.509832032865704,1.3517444667243494,5,"MO"
100327,7.166214285714285,"NM",10871,1278,"10871_20231231",0.37581092280872225,2.1814734092357564,14,14.402402878696261,2.2621230122823444,8,"IL"
22766,5.6915000000000004,"NM",10872,313,"10872_20231231",0.5521375611295157,2.847355074075722,4,8.989401142757448,0.4893891533567647,2,"IL"
143235,3.493536585365854,"NM",10878,3920,"10878_20231231",1.670592158742731,4.513475802305941,41,13.171113079094482,1.0964235881618565,4,"IL"
62388,5.199,"NM",10883,903,"10883_20231231",1.4445053940391297,2.598317770241137,12,13.801421633270078,0.9492306405215298,2,"IL"
654567,4.223012903225807,"NM",10886,11440,"10886_20231231",0.7498852947923836,3.263983047042661,155,9.078569110744466,1.4379298269189507,2,"IL"
494333,14.97978787878788,"NM",10903,3818,"10903_20231231",0.0375246564148647,1.2637802324999214,33,11.071645027891961,0.5140405411024526,4,"IA"
98317,6.554466666666667,"NM",10906,1102,"10906_20231231",1.2151046859421735,2.241876530649918,15,10.418214846007762,0.47996258753163856,8,"KS"
376532,6.275533333333333,"NM",10907,5589,"10907_20231231",0.20521106847101594,2.2390267030304614,60,11.58066974000844,0.7737093245294672,2,"KS"
306616,5.379228070175438,"NM",1090,5475,"1090_20231231",0.1518625881538528,2.8649675573341646,57,13.958361564928262,1.041414546648144,4,"MI"
307119,5.794698113207548,"NM",10918,4253,"10918_20231231",0.5258148160304591,2.601397552304031,53,13.361547337611167,1.5401412554356395,8,"KS"
110643,7.903071428571429,"NM",10919,1268,"10919_20231231",0,1.7170085814013196,14,17.601015247234933,1.121608999091424,2,"KS"
192984,7.147555555555556,"SM",10920,2178,"10920_20231231",0.20452686119443686,1.8418687326696441,27,20.21656214002304,1.425135878034509,2,"KS"
138682,4.3338125000000005,"NM",10928,2375,"10928_20231231",1.290613524598965,2.8802082810647454,32,11.442601686278143,0.5347524583559731,4,"MI"
156356,4.738060606060606,"NM",1092,2280,"1092_20231231",0.2565154040117613,2.993421496980913,33,9.485156346237382,0.9874508638506532,4,"MI"
448379,4.190457943925233,"NM",10956,7544,"10956_20231231",0.16425102175684433,3.25612045430633,107,10.287856963211926,0.7694984208554145,4,"MN"
879156,7.387865546218488,"NM",10958,11707,"10958_20231231",0.3791439663416603,2.5093345868921237,119,9.682354442203538,1.4631054892050392,2,"MN"
430381,6.520924242424243,"SM",1095,4749,"1095_20231231",0.1984305943898259,2.3257696716760536,66,8.039827975151967,1.1676752986015202,4,"MI"
93650,10.405555555555557,"NM",10960,1032,"10960_20231231",0,1.878973909230432,9,12.141331909782464,1.043630782723087,2,"MN"
249600,5.804651162790697,"SM",10962,4784,"10962_20231231",0.007688221644440717,3.3877063542575176,43,9.642066921743577,0.7904517203718108,4,"MN"
144237,4.652806451612903,"NM",10965,3112,"10965_20231231",0.053319114902692616,3.736751579871512,31,10.960140011939004,1.5708988909840342,7,"MN"
207457,5.606945945945946,"N",10967,3508,"10967_20231231",0.043286114233451786,2.8575177718817066,37,8.936997727325977,0.5223954041133543,4,"MN"
60462,4.650923076923077,"NM",10969,1068,"10969_20231231",2.1221989777212245,2.954040270846962,13,10.519902518277823,1.2980652320591288,4,"MN"
138651,7.29742105263158,"NM",10971,1798,"10971_20231231",0.960200041675349,2.2687514080471503,19,8.229049017393269,1.698728561773391,4,"MN"
765509,7.360663461538461,"NM",10973,12227,"10973_20231231",0.037890814810396814,2.45264086557773,104,10.286847275171478,0.7536040057102055,4,"MN"
252012,6.3003,"N",10976,3719,"10976_20231231",0.008139767202658004,2.450925263067271,40,9.701070552545714,1.1444114638151135,4,"MN"
164255,7.821666666666666,"NM",10980,2222,"10980_20231231",0.10873751217633601,2.1251218810542745,21,9.78082343460689,1.474028833938814,2,"MN"
