"ASSET","ASTEMPM","BKCLASS","CERT","ESAL","ID","NCLNLSR","NONIXAY","NUMEMP","RBC1AAJ","ROA","SPECGRP","STALP"
46885,9.376999999999999,"NM",10187,319,"10187_20211231",1.8628478286179997,1.2963147623185516,5,14.943041219876497,0.2041814460794788,2,"MN"
195129,6.728586206896551,"NM",10191,3998,"10191_20211231",0.3174363870881284,3.571882431966306,29,14.134243336199484,2.6437376323003465,4,"MN"
175217,4.49274358974359,"NM",10194,1929,"10194_20211231",0.1332389557396844,2.0629196640844336,39,7.259108292191553,1.1678410605790672,8,"MN"
80769,6.213,"NM",10197,850,"10197_20211231",0,2.055645604070835,13,9.129275579790725,1.4067708894312232,4,"MN"
36864,6.144000000000001,"NM",10200,413,"10200_20211231",0,2.03313294278183,6,10.142918088737202,0.4384114162332787,2,"MN"
63808,6.3808,"NM",10202,953,"10202_20211231",0.2629699935563644,2.5238755759633933,10,7.876723082236945,1.3536136222317883,4,"MN"
267417,15.730411764705885,"NM",10212,2779,"10212_20211231",0.07767550502948896,1.723056925488397,17,9.699690294741972,0.9897924073861681,4,"MN"
834395,24.541029411764704,"NM",10214,5622,"10214_20211231",0.5029069301856272,1.000170795793841,34,12.070140382916861,1.892422602948727,7,"MN"
340491,11.3497,"NM",10218,2892,"10218_20211231",0.9194746635157344,1.5421636066709554,30,6.67502967202134,1.559175038353046,5,"MN"
357916,9.177333333333333,"N",1022,2674,"1022_20211231",1.4333945388852691,1.297942492344975,39,10.434932243493224,1.1399089845150794,2,"WI"
153063,6.122520000000001,"NM",10236,2311,"10236_20211231",1.776683456103965,2.5857232526232177,25,9.364186710283663,1.6858582323762545,2,"ND"
110086,11.0086,"NM",10243,1145,"10243_20211231",0.02053757091879958,1.646256529885964,10,7.921610402968078,1.6144640078845454,2,"ND"
4710410,6.400013586956521,"NM",10248,83898,"10248_20211231",0.3247290532677458,3.287756815239584,736,7.733089183764462,1.5101747256015645,4,"ND"
386989,9.21402380952381,"NM",10249,5058,"10249_20211231",1.7045844330749318,2.1890389768058145,42,8.97464874610375,1.412581494040179,2,"ND"
143016,7.150799999999999,"NM",10250,2091,"10250_20211231",1.87207488299532,2.531070489173664,20,8.85687617531193,1.4268974207046419,2,"ND"
71219,7.913222222222223,"NM",10253,593,"10253_20211231",6.503215696516601,2.1568070429954793,9,11.656884094547237,-0.4992098142994652,4,"ND"
805045,7.892598039215687,"NM",10255,9576,"10255_20211231",0.0014654806043642012,1.9484191952551335,102,7.609696109612147,1.5993785093197515,4,"OH"
293554,6.381608695652175,"NM",10266,3031,"10266_20211231",0.07941352839168697,2.349371831439306,46,11.416957976436276,1.1629425105051667,4,"OH"
319474,6.655708333333333,"SM",1027,3066,"1027_20211231",0.41361638125124756,2.0010858065593853,48,9.739264516009177,2.218120567555391,4,"AR"
118712,4.093517241379311,"NM",10280,1718,"10280_20211231",3.2272343721901757,2.7175430432759424,29,14.340368073614723,1.1658699606582343,8,"OH"
210937,5.022309523809524,"SM",1028,2835,"1028_20211231",0.5114501623423269,3.322637117482794,42,10.621065542865598,0.23190196404987007,8,"AR"
52602,6.5752500000000005,"SM",10306,424,"10306_20211231",0,1.6625951312097094,8,9.822828187087602,0.7673515990198658,2,"TN"
1385228,5.60821052631579,"NM",10307,17682,"10307_20211231",1.0444550729065198,2.674069538135153,247,8.467141787251668,1.6583884639955966,4,"TN"
806122,5.134535031847134,"SM",10308,11769,"10308_20211231",0.7637573950743923,2.5177718787536816,157,9.490419966967165,1.2431231485399916,4,"TN"
116953,6.879588235294118,"SM",10315,946,"10315_20211231",1.4193344898281028,1.6908377226344418,17,8.399951380512935,1.0279575756705943,2,"TN"
284337,6.3186,"NM",10317,2792,"10317_20211231",1.7284020010117473,1.8772393345313907,45,13.192384050167396,1.113159477698981,7,"TN"
134538,5.38152,"NM",10319,2257,"10319_20211231",2.266790180639185,3.919268531760698,25,10.389409545018713,0.6990085327248478,4,"TN"
73124,3.848631578947368,"NM",10327,1546,"10327_20211231",0.11169799890195188,3.618648044384333,19,15.104817248682995,0.6017278975406443,4,"TX"
109476,4.759826086956521,"NM",10330,1595,"10330_20211231",4.931311915056647,2.836063547598901,23,8.370496180779465,1.0962055884617945,7,"TX"
702532,9.75738888888889,"NM",10334,8943,"10334_20211231",0.013851854417010076,2.2041068008445976,72,9.515140648542038,0.41207149470164056,4,"TX"
656486,10.25759375,"NM",10344,5461,"10344_20211231",0.048850931810098426,1.5700264740337384,64,10.165524420384031,1.5648176961340114,4,"TX"
169184,6.042285714285714,"NM",10345,1699,"10345_20211231",0.029494464872092337,2.487158311365885,28,8.673026886383347,1.049579528980412,7,"TX"
47452,4.7452,"SM",10352,776,"10352_20211231",0.7464877332774167,2.8454710121655125,10,9.362647214637922,1.410959666679513,2,"TX"
6804039,7.9953454759106934,"NM",10359,92665,"10359_20211231",0.7787442570896418,2.461630386763159,851,7.971918626215932,1.5938049244049493,4,"TX"
2238851,3.4818833592534992,"NM",10363,54712,"10363_20211231",0.20815313414067044,4.323310317814108,643,9.791815585018576,1.449915345198813,4,"VA"
125948,5.247833333333333,"NM",10374,1353,"10374_20211231",0,1.6596667682109725,24,10.785365174748458,0.5634876640315087,2,"WI"
429385,6.314485294117647,"NM",10378,6254,"10378_20211231",1.5405704316401079,2.683101745412544,68,9.951802906177122,1.302401525677483,4,"WI"
347025,6.940500000000001,"NM",10380,4697,"10380_20211231",0.0725385468974659,2.305817045238227,50,10.503438376381633,1.1618124765887416,4,"WI"
184898,4.740974358974359,"NM",10382,2645,"10382_20211231",1.4324713656831438,2.755385993340581,39,9.992194043542423,0.6700442365939874,4,"WI"
478650,8.252586206896552,"SM",10383,5264,"10383_20211231",0.8094220362875721,1.9495353787659462,58,8.310466483731869,0.8120539707556711,4,"WI"
330321,4.4637972972972975,"NM",10384,4662,"10384_20211231",0.4726455250695609,2.5601100405811956,74,9.093938749535813,0.8901621382297744,2,"WI"
123159,4.736884615384616,"NM",10407,2071,"10407_20211231",0.13596823287650067,2.8755226107951803,26,17.51363123213528,1.0574884564560092,2,"CO"
7434242,8.196518191841236,"SM",1040,86582,"1040_20211231",0.6766224462348716,2.511049345655473,907,8.885770673366547,1.257539615932627,4,"IL"
266201,6.4927073170731715,"NM",10434,2905,"10434_20211231",1.5106289277400684,1.8337277081125678,41,11.220361667503157,1.0937957665158176,2,"IL"
64123,3.7719411764705884,"NM",10437,840,"10437_20211231",0.8326329060727043,2.3511995471763836,17,11.813216567900852,0.9345707194795017,8,"IL"
227958,6.70464705882353,"NM",10438,2384,"10438_20211231",1.0244554119625935,1.7859315290042796,34,9.969825512747628,0.887822210136112,2,"IL"
107202,5.955666666666667,"NM",10439,1181,"10439_20211231",0.059815380635983,1.8464449950847377,18,9.366102202907237,1.0198709145333447,4,"IL"
181053,6.705666666666667,"NM",10446,2212,"10446_20211231",0.0027910351949538086,1.9850919417247703,27,8.814777666332331,1.0924826282214004,2,"IL"
115689,7.2305625000000004,"NM",10458,1140,"10458_20211231",0.15282884682312708,2.038442746578107,16,8.265715713129017,1.0931293061328538,2,"IL"
220252,5.372,"NM",10460,3263,"10460_20211231",0.26638689212560346,2.2879231772350477,41,10.499101821763995,1.693221613952929,4,"IL"
42409,6.058428571428571,"NM",10463,245,"10463_20211231",0,1.231016746703069,7,8.642120904780999,1.9159983423932916,4,"IL"
114458,3.8152666666666666,"NM",10464,2015,"10464_20211231",0,3.264105472072583,30,8.63807865331592,1.2103062092429828,8,"IL"
183542,4.830052631578948,"NM",10467,2523,"10467_20211231",0.7622395534318445,2.4839435539892114,38,8.542377307372167,0.7035254936588533,2,"IL"
52608,7.515428571428572,"NM",10469,666,"10469_20211231",0,1.840518006031577,7,16.140720858895705,0.8728853193994227,8,"IL"
23033,3.2904285714285715,"SM",10471,654,"10471_20211231",5.32560706401766,6.453674780152372,7,15.760767350009402,-6.376354395406139,2,"IL"
169281,4.70225,"NM",10473,3763,"10473_20211231",0.06350638824129086,3.090277741818894,36,7.915919207167339,1.1935472846669821,2,"IL"
321282,6.556775510204082,"NM",10474,4145,"10474_20211231",1.4571691676607856,2.239789791436918,49,11.569795018395785,1.313480875963655,2,"IL"
429447,5.112464285714286,"NM",1047,6086,"1047_20211231",0.5979141817292106,2.1950739120519147,84,9.84047156791654,0.8945685997704326,4,"IL"
30292,5.048666666666667,"NM",10489,522,"10489_20211231",0.05655397762975996,2.933183650838199,6,6.265523065205153,0.2224701718838774,2,"IA"
91441,7.033923076923077,"NM",10492,1319,"10492_20211231",0,2.21398682917069,13,12.899606169281205,1.210298301015215,4,"IA"
174678,8.318,"NM",10494,2002,"10494_20211231",0.2176841529841276,1.9774527200617977,21,12.978599150779264,1.4986685357348226,8,"IA"
173540,7.888181818181818,"NM",10497,1581,"10497_20211231",0.008066012244206586,1.5406124363203668,22,10.419485012635784,1.9859410983354289,2,"IA"
251998,6.46148717948718,"N",1049,2913,"1049_20211231",0.8899031370829513,2.0201262925263475,39,12.978248540314254,0.7708912758087635,7,"IL"
138578,6.025130434782609,"NM",10500,1863,"10500_20211231",0.7197313003145492,2.4068905713723576,23,13.570236449461703,1.1105362490982358,2,"IA"
146796,4.735354838709677,"SM",10502,2768,"10502_20211231",2.463672956693026,3.0871228431811044,31,10.402115205157934,0.4396285173753968,2,"KS"
83684,7.607636363636363,"SM",10503,1211,"10503_20211231",0,2.1609309902926728,11,16.147639921224826,0.9546489849072072,2,"KS"
196785,6.347903225806451,"NM",10505,1845,"10505_20211231",0.072811999417504,1.917782864610105,31,8.316639883769565,1.0335957648218415,7,"KS"
196644,3.7102641509433965,"NM",10520,3345,"10520_20211231",0.5418262298996244,2.879130367532103,53,6.277761609183337,1.0000107685936903,8,"KY"
400802,5.7257428571428575,"NM",10523,3634,"10523_20211231",3.22192110809997,1.5988612192540415,70,10.252209701769022,0.1924649586315053,7,"LA"
177002,7.080080000000001,"NM",10528,1853,"10528_20211231",2.316478170303784,1.7743300073564288,25,9.450380557925605,2.536446991468571,5,"LA"
208272,3.719142857142857,"NM",10531,3854,"10531_20211231",1.3025724523875153,3.5908835527762175,56,8.7261314932068,1.8838703373476318,2,"LA"
250424,3.9749841269841273,"NM",10532,3835,"10532_20211231",1.7860111954774704,3.049711036354347,63,9.14400379786729,1.6621215438819992,4,"LA"
263251,4.538810344827587,"NM",10533,5767,"10533_20211231",0.5771466321163922,3.479938236250922,58,9.519991183433977,1.6819319651838174,2,"LA"
181439,5.852870967741935,"NM",10561,3531,"10561_20211231",0,2.9176211128226406,31,12.675968037935004,2.1974524103199546,2,"MN"
47121,6.731571428571429,"NM",10567,711,"10567_20211231",0,2.5432396190822515,7,5.9956007578892345,0.727289256574013,8,"MN"
213524,7.362896551724138,"SB",10568,2491,"10568_20211231",0.8211957002783213,2.1730885922330097,29,8.489298350766614,0.49112560679611655,8,"MN"
42381,7.0635,"NM",10571,653,"10571_20211231",4.853416645475352,2.4838777932125735,6,11.21552846490709,0.4944756717969475,2,"MN"
129613,5.6353478260869565,"NM",10576,1925,"10576_20211231",0,2.627507513055067,23,7.22910721241365,0.8527441206839107,2,"MN"
29239,5.8478,"NM",10582,338,"10582_20211231",0.16090104585679807,1.8197650292182832,5,8.175291248984015,0.20068436770818449,2,"MN"
2374880,8.667445255474453,"SM",1058,34676,"1058_20211231",0.3144374563394921,2.443669037318391,274,10.706483044991147,1.023620067499684,4,"MO"
190010,3.9585416666666666,"NM",10594,3374,"10594_20211231",0.23159392131011036,3.197083175409845,48,9.475385899040468,1.8582478767075756,4,"MS"
268888,6.253209302325582,"NM",10595,2838,"10595_20211231",0.23963461652529808,1.9286581878770996,43,8.036906733418299,1.4218755407741661,2,"MO"
43619,5.452375,"NM",10597,613,"10597_20211231",2.839625685705066,2.952787203983083,8,7.313808303907314,-0.44518945536975707,2,"MO"
160444,4.336324324324325,"SM",105,2220,"105_20211231",0.8986557921764085,3.0072805812100993,37,8.905232912937347,1.1082505096922013,2,"AR"
424329,3.0748478260869567,"NM",10608,6817,"10608_20211231",0.9589539136568586,3.364038641321284,138,8.850428814810881,1.1632284200685572,4,"MO"
1087253,6.14267231638418,"NM",1060,13332,"1060_20211231",0.05923369624703026,2.41468057651386,177,9.465855307640297,1.92989902632016,4,"MO"
907625,5.568251533742331,"NM",10618,9869,"10618_20211231",0.6356690571114704,2.501394860082927,163,10.7520888011365,1.0197796310845857,2,"MO"
1823981,6.120741610738255,"NM",10619,25475,"10619_20211231",1.952878834574534,2.7115865277181785,298,11.039863234571007,1.4476768867450334,4,"MO"
131128,5.463666666666668,"NM",10623,1523,"10623_20211231",0.6134679072701467,2.0897727645444593,24,8.444292185299378,1.1667117003846867,8,"MO"
35897,3.5896999999999997,"NM",10626,445,"10626_20211231",0.2019619157530294,2.466108464086423,10,11.750605978992729,-0.05865037117306328,2,"MO"
138589,5.330346153846154,"NM",10628,1137,"10628_20211231",0.020132876988121603,1.8933358327865781,26,6.947866154534288,0.832750528129664,2,"MO"
7852003,8.963473744292239,"NM",10634,76767,"10634_20211231",0.1910868622733657,1.8243538795676786,876,9.4262279047171,1.3798660724558056,4,"NE"
14992,3.748,"NM",10635,261,"10635_20211231",0.2531111579835478,2.9900746134359557,4,8.400995285489785,0.11766497321391493,2,"NE"
120132,5.223130434782609,"NM",10637,1887,"10637_20211231",7.682979442870303,2.7631346548374385,23,10.102510771059277,0.8644348735785226,2,"NE"
214677,5.649394736842105,"NM",10639,3947,"10639_20211231",0.8294625082946251,3.01263914890652,38,10.980674868026325,1.3037044643168203,2,"NE"
478687,5.3187444444444445,"NM",10641,1912,"10641_20211231",0.06347034917935303,2.038866388164914,90,9.726073273163335,5.028425226525965,4,"NE"
479987,7.741725806451614,"NM",10643,8157,"10643_20211231",0.7626776571562108,3.000697901340739,62,9.549157883914502,2.830506300330982,4,"NE"
33870,3.3869999999999996,"NM",10644,564,"10644_20211231",2.85816362986781,3.073146310716505,10,7.260325442931877,-0.1688873340531151,2,"NE"
58733,6.52588888888889,"SM",10647,808,"10647_20211231",6.235214051916907,2.431253899591828,9,10.103168625527667,0.5995350117989884,2,"NE"
574534,6.383711111111111,"SM",10663,5172,"10663_20211231",0.2005585076918963,2.1582162355280365,90,8.004855497301067,0.977412997241943,5,"OH"
1574653,6.273517928286853,"SM",10667,25930,"10667_20211231",0.07898363962863897,2.7805891955481794,251,7.895683626254173,0.9693995217166814,4,"OK"
144633,4.665580645161291,"NM",10672,2018,"10672_20211231",0.22626498549349486,2.923362097591116,31,10.35126089174289,0.9800583691660607,4,"OK"
140452,5.61808,"NM",10674,2293,"10674_20211231",0.3541329011345219,2.6876086178137584,25,11.415983812407617,1.8514151973241812,4,"OK"
832577,5.171285714285714,"NM",10677,11631,"10677_20211231",0.18982036442076897,2.7975721187862614,161,8.570547960284438,0.8141791497361878,4,"PA"
593847,5.3986090909090905,"NM",10678,8189,"10678_20211231",0.21616154383201158,2.600853386945156,110,9.212193596839775,1.348882724837738,4,"PA"
551898,6.898725000000001,"NM",10685,6510,"10685_20211231",0.3674323965674855,2.0857465240681803,80,9.283549393009908,1.1024767302811858,4,"PA"
1500060,24.19451612903226,"SM",1068,8609,"1068_20211231",0,1.3359648631704972,62,11.046088947338822,1.2865929173867383,4,"MO"
723856,5.401910447761194,"NM",10693,13916,"10693_20211231",1.5191499462433153,3.7570803654548235,134,8.494998997725874,0.1369955083205466,4,"TN"
55003,5.5003,"SM",10704,477,"10704_20211231",0,1.9842948772191102,10,13.579011841567986,-0.22635346680431215,7,"TX"
315216,7.164000000000001,"NM",10709,3358,"10709_20211231",1.3864330203454174,1.940349269576732,44,9.379571354299536,1.762581747904188,8,"TX"
341272,13.125846153846153,"NM",10719,3178,"10719_20211231",0.17370665932856358,1.4902092120016588,26,10.279172786279434,0.9869300770161222,2,"TX"
718323,11.051123076923076,"NM",1071,6080,"1071_20211231",0.07028550538344518,1.4589712402220412,65,11.58883506289745,0.8604632474905436,4,"MO"
867606,6.241769784172662,"SM",1073,9149,"1073_20211231",0.31552719538134305,2.3090794051793195,139,12.40066172924095,1.4609718805694847,4,"MO"
83120,5.195,"NM",10741,1346,"10741_20211231",0.8812925624248898,2.7694660707649206,16,8.117016893283889,0.5979664376447269,2,"WI"
156632,8.243789473684211,"SM",10788,1398,"10788_20211231",0,1.465279894074253,19,12.032118431864797,1.4803858723636785,2,"IL"
258028,17.201866666666668,"NM",10791,1693,"10791_20211231",0.4924947277012778,1.1805095794615592,15,14.531566568081786,1.5001901649504867,2,"IL"
142101,4.7367,"NM",10799,1955,"10799_20211231",1.0188922033105223,2.161709318477996,30,11.3446451118646,1.081212676681608,2,"IL"
46303,5.144777777777779,"NM",107,640,"107_20211231",0.49619583195501155,2.6959456074757844,9,11.530452330349284,0.21631320330253337,7,"AR"
26879,3.839857142857143,"NM",10803,433,"10803_20211231",0.04066221318617485,3.303980682196099,7,7.738542449286251,0.524154484593473,2,"IL"
142384,7.910222222222223,"SM",10804,1726,"10804_20211231",0.07504577792453396,2.137395161557282,18,8.248551747989739,1.0389801894088722,7,"IL"
46785,7.7975,"NM",10809,463,"10809_20211231",0.5287310454908221,1.8779280415134905,6,8.34134916983815,-0.042026658172857854,2,"IL"
14907,2.1295714285714284,"NM",10816,563,"10816_20211231",4.189224026811034,7.320779514138448,7,10.909328455709433,-1.9303037148078936,4,"IL"
55836,6.9795,"NM",10820,677,"10820_20211231",0.6405363247154094,1.979171491379648,8,15.54311555223282,1.1614939805396316,2,"IL"
106365,6.256764705882354,"NM",10821,1175,"10821_20211231",3.459600132187707,1.9095101532282814,17,11.756626290173283,0.8546556885923283,2,"IL"
280105,6.831829268292683,"NM",10828,2606,"10828_20211231",1.430815979837777,1.6771945109997823,41,12.351055735537646,0.8607420315109271,4,"IL"
270649,4.833017857142857,"NM",10829,4625,"10829_20211231",0.3654485049833887,2.9599418029170095,56,10.342642800225448,1.3845658473757647,2,"IL"
302457,9.165363636363637,"SM",10831,1794,"10831_20211231",0.05571881082318818,1.1832980479671948,33,14.516532022986592,1.1475128247423805,2,"IL"
24156,6.039,"NM",10840,552,"10840_20211231",0.3623904592475456,2.686870841503335,4,10.032505317227818,0.2871465021453946,2,"IL"
42466,4.718444444444445,"NM",10843,728,"10843_20211231",1.2517385257301807,3.719203773345625,9,11.762558411214954,0.32192452333221144,4,"IL"
259436,4.632785714285714,"N",10844,3738,"10844_20211231",0.40352917037138364,2.5954093158811458,56,10.617024823447398,0.9641659494212653,8,"IL"
196975,5.627857142857143,"NM",10845,2309,"10845_20211231",1.519784038538979,2.7269810715431504,35,8.909858660527158,0.9693919423758043,2,"IL"
275715,5.302211538461539,"NM",10849,3767,"10849_20211231",0.004070611541540591,2.361798758065372,52,8.208030541508991,0.9576089346505827,2,"IL"
225552,5.126181818181818,"NM",10853,3759,"10853_20211231",1.1727245589844917,3.3241281485228265,44,9.259325537073988,0.3882160315512931,4,"IL"
123282,4.566,"NM",10855,1880,"10855_20211231",0.5906469321103468,2.9215790856333137,27,9.713130150508755,0.42987812159182276,2,"IL"
103274,12.90925,"NM",10858,801,"10858_20211231",0,1.3011569276456214,8,14.360977468680037,0.9850511955950134,2,"IL"
163384,3.551826086956522,"NM",10860,2687,"10860_20211231",2.0562673595555956,3.0304218681213033,46,9.611271019542492,0.7868596960849303,4,"IL"
313917,7.30039534883721,"SM",1086,3327,"1086_20211231",0.579417051874679,1.6462003619178316,43,12.557642578323442,0.992312407365873,5,"MO"
93608,6.2405333333333335,"NM",10871,1137,"10871_20211231",2.765824600482627,2.1836896871292186,15,13.0900465868238,1.6894978174109632,8,"IL"
23909,4.7818,"NM",10872,319,"10872_20211231",1.0234105155430473,2.5361068894462524,5,8.972419928825623,1.1888001044279306,2,"IL"
85668,2.5196470588235296,"NM",10878,2715,"10878_20211231",0,6.4681415716984505,34,18.915974397385266,2.057015568836747,8,"IL"
61856,5.1546666666666665,"NM",10883,921,"10883_20211231",0.5812374382095714,2.5097398795451453,12,12.978530781169168,0.7263370773715142,2,"IL"
21090,3.515,"NM",10885,339,"10885_20211231",0.7420599584446423,2.890032317591119,6,8.88974408312488,0.2099178879331387,5,"IL"
657731,4.327177631578947,"NM",10886,11243,"10886_20211231",0.8667365647767292,3.159543006668085,152,9.246605592570159,1.6867743519450047,2,"IL"
376774,11.7741875,"NM",10903,3942,"10903_20211231",1.8024630063356035,1.5703612022105875,32,11.924150150659933,1.4498165041818896,4,"IA"
97132,6.07075,"NM",10906,1099,"10906_20211231",0.6450542384833966,2.123433748247677,16,9.216764834736892,0.5636338485868895,8,"KS"
355531,5.734370967741936,"NM",10907,5387,"10907_20211231",0.25908158781309504,2.3722788780681388,62,11.613414281246255,1.3559219012362853,2,"KS"
290727,5.5909038461538465,"NM",1090,4519,"1090_20211231",0.22185521607486924,2.4132763814082665,52,13.60484429065744,1.0954980847758655,4,"MI"
291407,5.713862745098039,"NM",10918,3714,"10918_20211231",3.343924338399477,2.772323488011734,51,12.519484455734203,1.415363551412924,8,"KS"
108924,8.378769230769231,"NM",10919,1264,"10919_20211231",0.029940647070219623,1.6236739538154965,13,15.52129699996381,1.2967412964482476,2,"KS"
209005,7.4644642857142856,"SM",10920,1969,"10920_20211231",0.5007678440275088,1.5201647050567524,28,16.740084020365202,0.7273651458381342,2,"KS"
162133,4.266657894736842,"NM",10928,2405,"10928_20211231",0.010933475873463239,2.5110568792150323,38,9.08083894292218,0.4292562383397671,4,"MI"
131663,4.388766666666667,"NM",1092,1740,"1092_20211231",0.43232609739918104,2.7000441642911635,30,9.309983762538506,1.2840072762986,4,"MI"
439943,3.8591491228070174,"NM",10956,7570,"10956_20211231",0.482669628564895,3.0514694017337742,114,10.095792549983763,1.5180277536801878,4,"MN"
785211,6.489347107438016,"NM",10958,12701,"10958_20211231",0.888690555968467,2.827258980578278,121,9.794170465533913,1.458868245161934,2,"MN"
